Lake,Angler,Length of Seine,Date,Year,Month,Species,Pounds
High Lake,,,5/15/2013,2013,5,BMB,3000
Spirit Lake,,,5/15/2013,2013,5,BMB,19200
High Lake,,,5/15/2013,2013,5,FWD,0
Spirit Lake,,,5/15/2013,2013,5,FWD,4100
High Lake,,,5/15/2013,2013,5,CAP,300
Spirit Lake,,,5/15/2013,2013,5,CAP,19350
East Okoboji Lake,,,5/16/2013,2013,5,BMB,48200
East Okoboji Lake,,,5/16/2013,2013,5,FWD,6750
East Okoboji Lake,,,5/16/2013,2013,5,CAP,17100
East Okoboji Lake,,,5/20/2013,2013,5,BMB,52600
West Swan Lake,,,5/20/2013,2013,5,BMB,100
East Okoboji Lake,,,5/20/2013,2013,5,FWD,6950
West Swan Lake,,,5/20/2013,2013,5,FWD,0
East Okoboji Lake,,,5/20/2013,2013,5,CAP,10800
West Swan Lake,,,5/20/2013,2013,5,CAP,600
West Swan Lake,,,5/21/2013,2013,5,BMB,4500
West Swan Lake,,,5/21/2013,2013,5,FWD,0
West Swan Lake,,,5/21/2013,2013,5,CAP,500
Lost Island Lake,,,6/3/2013,2013,6,BMB,150
Lost Island Lake,,,6/3/2013,2013,6,FWD,300
Lost Island Lake,,,6/3/2013,2013,6,CAP,3000
Tuttle Lake,,,9/14/2013,2013,9,BMB,10
Tuttle Lake,,,9/14/2013,2013,9,FWD,0
Tuttle Lake,,,9/14/2013,2013,9,CAP,2890
Ingham Lake,,,9/15/2013,2013,9,BMB,3850
Ingham Lake,,,9/15/2013,2013,9,FWD,0
Ingham Lake,,,9/15/2013,2013,9,CAP,3500
Tuttle Lake,,,9/16/2013,2013,9,BMB,3350
Tuttle Lake,,,9/16/2013,2013,9,FWD,0
Tuttle Lake,,,9/16/2013,2013,9,CAP,3200
High Lake,,,9/24/2013,2013,9,BMB,20000
High Lake,,,9/24/2013,2013,9,FWD,0
High Lake,,,9/24/2013,2013,9,CAP,0
Silver Lake (Palo Alto),,,9/27/2013,2013,9,BMB,10210
Silver Lake (Palo Alto),,,9/27/2013,2013,9,FWD,0
Silver Lake (Palo Alto),,,9/27/2013,2013,9,CAP,6955
Silver Lake (Palo Alto),,,9/28/2013,2013,9,BMB,3710
Silver Lake (Palo Alto),,,9/28/2013,2013,9,FWD,0
Silver Lake (Palo Alto),,,9/28/2013,2013,9,CAP,2520
little swan lake,,,10/6/2013,2013,10,BMB,1825
little swan lake,,,10/6/2013,2013,10,FWD,0
little swan lake,,,10/6/2013,2013,10,CAP,6085
High Lake,,,10/7/2013,2013,10,BMB,25000
Tuttle Lake,,,10/7/2013,2013,10,BMB,1520
High Lake,,,10/7/2013,2013,10,FWD,0
Tuttle Lake,,,10/7/2013,2013,10,FWD,0
High Lake,,,10/7/2013,2013,10,CAP,150
Tuttle Lake,,,10/7/2013,2013,10,CAP,1215
Silver Lake (Palo Alto),,,10/11/2013,2013,10,BMB,1245
Silver Lake (Palo Alto),,,10/11/2013,2013,10,FWD,0
Silver Lake (Palo Alto),,,10/11/2013,2013,10,CAP,415
Silver Lake (Palo Alto),,,10/12/2013,2013,10,BMB,1180
Silver Lake (Palo Alto),,,10/12/2013,2013,10,FWD,0
Silver Lake (Palo Alto),,,10/12/2013,2013,10,CAP,210
Tuttle Lake,,,10/13/2013,2013,10,BMB,11820
Tuttle Lake,,,10/13/2013,2013,10,FWD,0
Tuttle Lake,,,10/13/2013,2013,10,CAP,1385
High Lake,,,10/14/2013,2013,10,BMB,350
High Lake,,,10/14/2013,2013,10,FWD,0
High Lake,,,10/14/2013,2013,10,CAP,50
High Lake,,,10/15/2013,2013,10,BMB,3950
High Lake,,,10/15/2013,2013,10,FWD,0
High Lake,,,10/15/2013,2013,10,CAP,850
Lost Island Lake,,,10/28/2013,2013,10,BMB,50
Lost Island Lake,,,10/28/2013,2013,10,FWD,0
Lost Island Lake,,,10/28/2013,2013,10,CAP,50
West Swan Lake,,,11/5/2013,2013,11,BMB,14200
West Swan Lake,,,11/5/2013,2013,11,FWD,0
West Swan Lake,,,11/5/2013,2013,11,CAP,3200
Silver Lake (Dickinson),,,4/22/2014,2014,4,BMB,5300
Silver Lake (Dickinson),,,4/22/2014,2014,4,FWD,5200
Silver Lake (Dickinson),,,4/22/2014,2014,4,CAP,12600
Center Lake,,,4/23/2014,2014,4,BMB,4800
Center Lake,,,4/23/2014,2014,4,FWD,900
Center Lake,,,4/23/2014,2014,4,CAP,5900
Center Lake,,,4/24/2014,2014,4,BMB,12400
Center Lake,,,4/24/2014,2014,4,FWD,1100
Center Lake,,,4/24/2014,2014,4,CAP,2800
Silver Lake (Dickinson),,,4/25/2014,2014,4,BMB,1100
Silver Lake (Dickinson),,,4/25/2014,2014,4,FWD,550
Silver Lake (Dickinson),,,4/25/2014,2014,4,CAP,2600
Spirit Lake,,,4/30/2014,2014,4,BMB,2200
Spirit Lake,,,4/30/2014,2014,4,FWD,400
Spirit Lake,,,4/30/2014,2014,4,CAP,3700
East Okoboji Lake,,,5/5/2014,2014,5,BMB,14600
East Okoboji Lake,,,5/5/2014,2014,5,FWD,4500
East Okoboji Lake,,,5/5/2014,2014,5,CAP,12200
Five Island Lake,,,5/6/2014,2014,5,BMB,300
Five Island Lake,,,5/6/2014,2014,5,FWD,0
Five Island Lake,,,5/6/2014,2014,5,CAP,2400
East Okoboji Lake,,,5/8/2014,2014,5,BMB,16200
East Okoboji Lake,,,5/8/2014,2014,5,FWD,18900
East Okoboji Lake,,,5/8/2014,2014,5,CAP,4400
Lost Island Lake,,,5/10/2014,2014,5,BMB,5240
Lost Island Lake,,,5/10/2014,2014,5,FWD,0
Lost Island Lake,,,5/10/2014,2014,5,CAP,12685
East Okoboji Lake,,,5/12/2014,2014,5,BMB,500
East Okoboji Lake,,,5/12/2014,2014,5,FWD,12100
East Okoboji Lake,,,5/12/2014,2014,5,CAP,1300
East Okoboji Lake,,,5/14/2014,2014,5,BMB,28800
East Okoboji Lake,,,5/14/2014,2014,5,FWD,7700
East Okoboji Lake,,,5/14/2014,2014,5,CAP,18100
Lost Island Lake,,,5/19/2014,2014,5,BMB,611
Lost Island Lake,,,5/19/2014,2014,5,FWD,0
Lost Island Lake,,,5/19/2014,2014,5,CAP,4606
Silver Lake (Dickinson),,,5/20/2014,2014,5,BMB,6500
Lost Island Lake,,,5/20/2014,2014,5,BMB,1000
Silver Lake (Dickinson),,,5/20/2014,2014,5,FWD,6600
Lost Island Lake,,,5/20/2014,2014,5,FWD,0
Silver Lake (Dickinson),,,5/20/2014,2014,5,CAP,15300
Lost Island Lake,,,5/20/2014,2014,5,CAP,1260
East Okoboji Lake,,,5/21/2014,2014,5,BMB,24800
East Okoboji Lake,,,5/21/2014,2014,5,FWD,14300
East Okoboji Lake,,,5/21/2014,2014,5,CAP,12200
East Okoboji Lake,,,5/27/2014,2014,5,BMB,2100
East Okoboji Lake,,,5/27/2014,2014,5,FWD,3900
East Okoboji Lake,,,5/27/2014,2014,5,CAP,1200
West Swan Lake,,,9/5/2014,2014,9,BMB,11640
West Swan Lake,,,9/5/2014,2014,9,FWD,0
West Swan Lake,,,9/5/2014,2014,9,CAP,2010
West Swan Lake,,,9/6/2014,2014,9,BMB,9530
West Swan Lake,,,9/6/2014,2014,9,FWD,0
West Swan Lake,,,9/6/2014,2014,9,CAP,800
West Swan Lake,,,9/7/2014,2014,9,BMB,2670
West Swan Lake,,,9/7/2014,2014,9,FWD,0
West Swan Lake,,,9/7/2014,2014,9,CAP,2590
Tuttle Lake,,,9/13/2014,2014,9,BMB,120
Tuttle Lake,,,9/13/2014,2014,9,FWD,0
Tuttle Lake,,,9/13/2014,2014,9,CAP,2205
Tuttle Lake,,,9/14/2014,2014,9,BMB,85
Tuttle Lake,,,9/14/2014,2014,9,FWD,0
Tuttle Lake,,,9/14/2014,2014,9,CAP,4200
Iowa Lake,,,9/15/2014,2014,9,BMB,281
Iowa Lake,,,9/15/2014,2014,9,FWD,0
Iowa Lake,,,9/15/2014,2014,9,CAP,3600
Ingham Lake,,,9/27/2014,2014,9,BMB,37070
Ingham Lake,,,9/27/2014,2014,9,FWD,0
Ingham Lake,,,9/27/2014,2014,9,CAP,1970
Ingham Lake,,,10/5/2014,2014,10,BMB,15100
Ingham Lake,,,10/5/2014,2014,10,FWD,0
Ingham Lake,,,10/5/2014,2014,10,CAP,2414
Elk lake,,,10/11/2014,2014,10,BMB,11900
Elk lake,,,10/11/2014,2014,10,FWD,8
Elk lake,,,10/11/2014,2014,10,CAP,860
Elk lake,,,10/12/2014,2014,10,BMB,5640
Elk lake,,,10/12/2014,2014,10,FWD,8
Elk lake,,,10/12/2014,2014,10,CAP,1280
Silver Lake (Palo Alto),,,10/18/2014,2014,10,BMB,5300
Silver Lake (Palo Alto),,,10/18/2014,2014,10,FWD,0
Silver Lake (Palo Alto),,,10/18/2014,2014,10,CAP,950
Silver Lake (Palo Alto),,,10/19/2014,2014,10,BMB,1600
Silver Lake (Palo Alto),,,10/19/2014,2014,10,FWD,0
Silver Lake (Palo Alto),,,10/19/2014,2014,10,CAP,125
Silver Lake (Palo Alto),,,10/20/2014,2014,10,BMB,4450
Silver Lake (Palo Alto),,,10/20/2014,2014,10,FWD,0
Silver Lake (Palo Alto),,,10/20/2014,2014,10,CAP,16050
Tuttle Lake,,,11/1/2014,2014,11,BMB,5360
Tuttle Lake,,,11/1/2014,2014,11,FWD,0
Tuttle Lake,,,11/1/2014,2014,11,CAP,35000
Tuttle Lake,,,11/3/2014,2014,11,BMB,1150
Tuttle Lake,,,11/3/2014,2014,11,FWD,0
Tuttle Lake,,,11/3/2014,2014,11,CAP,25523
Center Lake,,,4/14/2015,2015,4,BMB,4200
Center Lake,,,4/14/2015,2015,4,FWD,250
Center Lake,,,4/14/2015,2015,4,CAP,5500
Center Lake,,,4/15/2015,2015,4,BMB,19200
Center Lake,,,4/15/2015,2015,4,FWD,300
Center Lake,,,4/15/2015,2015,4,CAP,11500
Five Island Lake,,,4/22/2015,2015,4,BMB,6100
Five Island Lake,,,4/22/2015,2015,4,FWD,0
Five Island Lake,,,4/22/2015,2015,4,CAP,800
Five Island Lake,,,4/23/2015,2015,4,BMB,1100
Five Island Lake,,,4/23/2015,2015,4,FWD,0
Five Island Lake,,,4/23/2015,2015,4,CAP,400
East Okoboji Lake,,,4/27/2015,2015,4,BMB,13100
East Okoboji Lake,,,4/27/2015,2015,4,FWD,250
East Okoboji Lake,,,4/27/2015,2015,4,CAP,350
Spirit Lake,,,4/28/2015,2015,4,BMB,12300
Spirit Lake,,,4/28/2015,2015,4,FWD,26100
Spirit Lake,,,4/28/2015,2015,4,CAP,19200
East Okoboji Lake,,,4/30/2015,2015,4,BMB,2500
East Okoboji Lake,,,4/30/2015,2015,4,FWD,150
East Okoboji Lake,,,4/30/2015,2015,4,CAP,9100
Lost Island Lake,,,5/4/2015,2015,5,BMB,18815
East Okoboji Lake,,,5/4/2015,2015,5,BMB,1700
Lost Island Lake,,,5/4/2015,2015,5,FWD,35030
East Okoboji Lake,,,5/4/2015,2015,5,FWD,0
Lost Island Lake,,,5/4/2015,2015,5,CAP,1285
East Okoboji Lake,,,5/4/2015,2015,5,CAP,300
Spirit Lake,,,5/5/2015,2015,5,BMB,8200
Spirit Lake,,,5/5/2015,2015,5,FWD,9800
Spirit Lake,,,5/5/2015,2015,5,CAP,4900
Spirit Lake,,,5/6/2015,2015,5,BMB,6100
Spirit Lake,,,5/6/2015,2015,5,FWD,1100
Spirit Lake,,,5/6/2015,2015,5,CAP,8200
Spirit Lake,,,5/12/2015,2015,5,BMB,50
Spirit Lake,,,5/12/2015,2015,5,FWD,100
Spirit Lake,,,5/12/2015,2015,5,CAP,100
Five Island Lake,,,5/13/2015,2015,5,BMB,2200
Five Island Lake,,,5/13/2015,2015,5,FWD,0
Five Island Lake,,,5/13/2015,2015,5,CAP,6100
Five Island Lake,,,5/14/2015,2015,5,BMB,4100
Five Island Lake,,,5/14/2015,2015,5,FWD,0
Five Island Lake,,,5/14/2015,2015,5,CAP,11300
Five Island Lake,,,5/18/2015,2015,5,BMB,7200
Five Island Lake,,,5/18/2015,2015,5,FWD,0
Five Island Lake,,,5/18/2015,2015,5,CAP,4100
Silver Lake (Dickinson),,,5/19/2015,2015,5,BMB,2100
Silver Lake (Dickinson),,,5/19/2015,2015,5,FWD,2950
Silver Lake (Dickinson),,,5/19/2015,2015,5,CAP,11800
Five Island Lake,,,5/20/2015,2015,5,BMB,100
Five Island Lake,,,5/20/2015,2015,5,FWD,0
Five Island Lake,,,5/20/2015,2015,5,CAP,5100
Five Island Lake,,,5/26/2015,2015,5,BMB,1100
Five Island Lake,,,5/26/2015,2015,5,FWD,0
Five Island Lake,,,5/26/2015,2015,5,CAP,400
Five Island Lake,,,5/27/2015,2015,5,BMB,1600
Five Island Lake,,,5/27/2015,2015,5,FWD,0
Five Island Lake,,,5/27/2015,2015,5,CAP,200
High Lake,,,9/11/2015,2015,9,BMB,14975
High Lake,,,9/11/2015,2015,9,FWD,0
High Lake,,,9/11/2015,2015,9,CAP,11470
High Lake,,,9/12/2015,2015,9,BMB,13200
High Lake,,,9/12/2015,2015,9,FWD,0
High Lake,,,9/12/2015,2015,9,CAP,3200
West Swan Lake,,,9/20/2015,2015,9,BMB,5350
West Swan Lake,,,9/20/2015,2015,9,FWD,0
West Swan Lake,,,9/20/2015,2015,9,CAP,1190
West Swan Lake,,,9/21/2015,2015,9,BMB,20720
West Swan Lake,,,9/21/2015,2015,9,FWD,0
West Swan Lake,,,9/21/2015,2015,9,CAP,915
Ingham Lake,,,10/2/2015,2015,10,BMB,14200
Ingham Lake,,,10/2/2015,2015,10,FWD,0
Ingham Lake,,,10/2/2015,2015,10,CAP,1480
Ingham Lake,,,10/3/2015,2015,10,BMB,12550
Ingham Lake,,,10/3/2015,2015,10,FWD,0
Ingham Lake,,,10/3/2015,2015,10,CAP,2450
High Lake,,,10/4/2015,2015,10,BMB,7050
High Lake,,,10/4/2015,2015,10,FWD,0
High Lake,,,10/4/2015,2015,10,CAP,2830
Tuttle Lake,,,10/6/2015,2015,10,BMB,9867
Tuttle Lake,,,10/6/2015,2015,10,FWD,0
Tuttle Lake,,,10/6/2015,2015,10,CAP,11000
Tuttle Lake,,,10/7/2015,2015,10,BMB,9867
Tuttle Lake,,,10/7/2015,2015,10,FWD,0
Tuttle Lake,,,10/7/2015,2015,10,CAP,11000
Iowa Lake,,,10/8/2015,2015,10,BMB,9867
Iowa Lake,,,10/8/2015,2015,10,FWD,0
Iowa Lake,,,10/8/2015,2015,10,CAP,11000
West Swan Lake,,,10/10/2015,2015,10,BMB,14665
West Swan Lake,,,10/10/2015,2015,10,FWD,0
West Swan Lake,,,10/10/2015,2015,10,CAP,3300
West Swan Lake,,,10/11/2015,2015,10,BMB,935
West Swan Lake,,,10/11/2015,2015,10,FWD,0
West Swan Lake,,,10/11/2015,2015,10,CAP,3320
Silver Lake (Palo Alto),,,10/13/2015,2015,10,BMB,8500
Silver Lake (Palo Alto),,,10/13/2015,2015,10,FWD,0
Silver Lake (Palo Alto),,,10/13/2015,2015,10,CAP,1050
Silver Lake (Palo Alto),,,10/14/2015,2015,10,BMB,8500
Silver Lake (Palo Alto),,,10/14/2015,2015,10,FWD,0
Silver Lake (Palo Alto),,,10/14/2015,2015,10,CAP,1050
Lost Island Lake,,,10/17/2015,2015,10,BMB,1450
Lost Island Lake,,,10/17/2015,2015,10,FWD,96
Lost Island Lake,,,10/17/2015,2015,10,CAP,200
Elk lake,,,10/18/2015,2015,10,BMB,4900
Elk lake,,,10/18/2015,2015,10,FWD,18
Elk lake,,,10/18/2015,2015,10,CAP,1986
Elk lake,,,10/19/2015,2015,10,BMB,900
Elk lake,,,10/19/2015,2015,10,FWD,9
Elk lake,,,10/19/2015,2015,10,CAP,310
Lost Island Lake,,,10/20/2015,2015,10,BMB,340
Lost Island Lake,,,10/20/2015,2015,10,FWD,81
Lost Island Lake,,,10/20/2015,2015,10,CAP,340
Silver Lake (Dickinson),,,10/23/2015,2015,10,BMB,13470
Silver Lake (Dickinson),,,10/23/2015,2015,10,FWD,1000
Silver Lake (Dickinson),,,10/23/2015,2015,10,CAP,4790
Five Island Lake,,,10/25/2015,2015,10,BMB,19200
Five Island Lake,,,10/25/2015,2015,10,FWD,0
Five Island Lake,,,10/25/2015,2015,10,CAP,1000
East Okoboji Lake,,,4/19/2016,2016,4,BMB,3100
East Okoboji Lake,,,4/19/2016,2016,4,FWD,400
East Okoboji Lake,,,4/19/2016,2016,4,CAP,6200
Spirit Lake,,,4/26/2016,2016,4,BMB,20600
Spirit Lake,,,4/26/2016,2016,4,FWD,4600
Spirit Lake,,,4/26/2016,2016,4,CAP,4200
Center Lake,,,5/3/2016,2016,5,BMB,150
Center Lake,,,5/3/2016,2016,5,FWD,50
Center Lake,,,5/3/2016,2016,5,CAP,350
Five Island Lake,,,5/5/2016,2016,5,BMB,26700
Five Island Lake,,,5/5/2016,2016,5,FWD,0
Five Island Lake,,,5/5/2016,2016,5,CAP,6900
Five Island Lake,,,5/6/2016,2016,5,BMB,31200
Five Island Lake,,,5/6/2016,2016,5,FWD,0
Five Island Lake,,,5/6/2016,2016,5,CAP,13600
Lost Island Lake,,,5/8/2016,2016,5,BMB,15661
Lost Island Lake,,,5/8/2016,2016,5,FWD,3050
Lost Island Lake,,,5/8/2016,2016,5,CAP,14540
High Lake,,,5/9/2016,2016,5,BMB,2667
High Lake,,,5/9/2016,2016,5,FWD,30000
High Lake,,,5/9/2016,2016,5,CAP,334
High Lake,,,5/10/2016,2016,5,BMB,2667
High Lake,,,5/10/2016,2016,5,FWD,30000
High Lake,,,5/10/2016,2016,5,CAP,334
Spirit Lake,,,5/11/2016,2016,5,BMB,5900
High Lake,,,5/11/2016,2016,5,BMB,2667
Spirit Lake,,,5/11/2016,2016,5,FWD,3900
High Lake,,,5/11/2016,2016,5,FWD,30000
Spirit Lake,,,5/11/2016,2016,5,CAP,1100
High Lake,,,5/11/2016,2016,5,CAP,334
Five Island Lake,,,5/12/2016,2016,5,BMB,10900
Five Island Lake,,,5/12/2016,2016,5,FWD,0
Five Island Lake,,,5/12/2016,2016,5,CAP,12400
Spirit Lake,,,5/15/2016,2016,5,BMB,12200
Spirit Lake,,,5/15/2016,2016,5,FWD,100
Spirit Lake,,,5/15/2016,2016,5,CAP,500
Five Island Lake,,,5/17/2016,2016,5,BMB,13200
Five Island Lake,,,5/17/2016,2016,5,FWD,0
Five Island Lake,,,5/17/2016,2016,5,CAP,2700
Center Lake,,,5/18/2016,2016,5,BMB,58700
Center Lake,,,5/18/2016,2016,5,FWD,100
Center Lake,,,5/18/2016,2016,5,CAP,1900
Center Lake,,,5/20/2016,2016,5,BMB,13100
Center Lake,,,5/20/2016,2016,5,FWD,0
Center Lake,,,5/20/2016,2016,5,CAP,450
Five Island Lake,,,5/22/2016,2016,5,BMB,16800
Five Island Lake,,,5/22/2016,2016,5,FWD,100
Five Island Lake,,,5/22/2016,2016,5,CAP,1900
Center Lake,,,6/3/2016,2016,6,BMB,400
Center Lake,,,6/3/2016,2016,6,FWD,0
Center Lake,,,6/3/2016,2016,6,CAP,1100
High Lake,,,9/12/2016,2016,9,BMB,3000
High Lake,,,9/12/2016,2016,9,FWD,0
High Lake,,,9/12/2016,2016,9,CAP,21000
High Lake,,,9/14/2016,2016,9,BMB,3000
High Lake,,,9/14/2016,2016,9,FWD,0
High Lake,,,9/14/2016,2016,9,CAP,21000
West Swan Lake,,,9/18/2016,2016,9,BMB,15290
West Swan Lake,,,9/18/2016,2016,9,FWD,0
West Swan Lake,,,9/18/2016,2016,9,CAP,5700
West Swan Lake,,,10/1/2016,2016,10,BMB,3400
West Swan Lake,,,10/1/2016,2016,10,FWD,0
West Swan Lake,,,10/1/2016,2016,10,CAP,4000
West Swan Lake,,,10/2/2016,2016,10,BMB,13285
West Swan Lake,,,10/2/2016,2016,10,FWD,0
West Swan Lake,,,10/2/2016,2016,10,CAP,2053
Ingham Lake,,,10/16/2016,2016,10,BMB,12360
Ingham Lake,,,10/16/2016,2016,10,FWD,0
Ingham Lake,,,10/16/2016,2016,10,CAP,685
Ingham Lake,,,10/17/2016,2016,10,BMB,6750
Ingham Lake,,,10/17/2016,2016,10,FWD,0
Ingham Lake,,,10/17/2016,2016,10,CAP,800
West Swan Lake,,,10/19/2016,2016,10,BMB,9160
West Swan Lake,,,10/19/2016,2016,10,FWD,0
West Swan Lake,,,10/19/2016,2016,10,CAP,510
West Swan Lake,,,10/20/2016,2016,10,BMB,4900
West Swan Lake,,,10/20/2016,2016,10,FWD,0
West Swan Lake,,,10/20/2016,2016,10,CAP,475
Elk lake,,,10/29/2016,2016,10,BMB,5675
Elk lake,,,10/29/2016,2016,10,FWD,0
Elk lake,,,10/29/2016,2016,10,CAP,650
Elk lake,,,10/30/2016,2016,10,BMB,2410
Elk lake,,,10/30/2016,2016,10,FWD,4
Elk lake,,,10/30/2016,2016,10,CAP,260
Ingham Lake,,,10/31/2016,2016,10,BMB,2175
Ingham Lake,,,10/31/2016,2016,10,FWD,0
Ingham Lake,,,10/31/2016,2016,10,CAP,1050
Ingham Lake,,,11/1/2016,2016,11,BMB,18140
Ingham Lake,,,11/1/2016,2016,11,FWD,0
Ingham Lake,,,11/1/2016,2016,11,CAP,169
Lost Island Lake,,,11/12/2016,2016,11,BMB,11
Lost Island Lake,,,11/12/2016,2016,11,FWD,12
Lost Island Lake,,,11/12/2016,2016,11,CAP,21
Lost Island Lake,,,11/13/2016,2016,11,BMB,337
Lost Island Lake,,,11/13/2016,2016,11,FWD,218
Lost Island Lake,,,11/13/2016,2016,11,CAP,404
Lost Island Lake,,,11/14/2016,2016,11,BMB,300
Lost Island Lake,,,11/14/2016,2016,11,FWD,65
Lost Island Lake,,,11/14/2016,2016,11,CAP,625
Ingham Lake,,,4/25/2017,2017,4,BMB,600
Ingham Lake,,,4/25/2017,2017,4,FWD,0
Ingham Lake,,,4/25/2017,2017,4,CAP,850
Center Lake,,,4/26/2017,2017,4,BMB,14200
Center Lake,,,4/26/2017,2017,4,FWD,200
Center Lake,,,4/26/2017,2017,4,CAP,1300
Center Lake,,,4/27/2017,2017,4,BMB,6200
Center Lake,,,4/27/2017,2017,4,FWD,100
Center Lake,,,4/27/2017,2017,4,CAP,4400
Five Island Lake,,,5/2/2017,2017,5,BMB,7400
Five Island Lake,,,5/2/2017,2017,5,FWD,0
Five Island Lake,,,5/2/2017,2017,5,CAP,2200
Lost Island Lake,,,5/7/2017,2017,5,BMB,10900
Lost Island Lake,,,5/7/2017,2017,5,FWD,2000
Lost Island Lake,,,5/7/2017,2017,5,CAP,9600
Ingham Lake,,,5/8/2017,2017,5,BMB,2200
Ingham Lake,,,5/8/2017,2017,5,FWD,0
Ingham Lake,,,5/8/2017,2017,5,CAP,2500
Lost Island Lake,,,5/9/2017,2017,5,BMB,3900
Five Island Lake,,,5/9/2017,2017,5,BMB,21300
Lost Island Lake,,,5/9/2017,2017,5,FWD,950
Five Island Lake,,,5/9/2017,2017,5,FWD,0
Lost Island Lake,,,5/9/2017,2017,5,CAP,1700
Five Island Lake,,,5/9/2017,2017,5,CAP,10100
Spirit Lake,,,5/10/2017,2017,5,BMB,1300
Spirit Lake,,,5/10/2017,2017,5,FWD,100
Spirit Lake,,,5/10/2017,2017,5,CAP,2200
Five Island Lake,,,5/11/2017,2017,5,BMB,10200
Five Island Lake,,,5/11/2017,2017,5,FWD,0
Five Island Lake,,,5/11/2017,2017,5,CAP,14700
Five Island Lake,,,5/12/2017,2017,5,BMB,5300
Five Island Lake,,,5/12/2017,2017,5,FWD,0
Five Island Lake,,,5/12/2017,2017,5,CAP,11800
Spirit Lake,,,5/17/2017,2017,5,BMB,1100
Center Lake,,,5/17/2017,2017,5,BMB,10700
Spirit Lake,,,5/17/2017,2017,5,FWD,150
Center Lake,,,5/17/2017,2017,5,FWD,50
Spirit Lake,,,5/17/2017,2017,5,CAP,2600
Center Lake,,,5/17/2017,2017,5,CAP,3700
West Swan Lake,,,9/30/2017,2017,9,BMB,2500
West Swan Lake,,,9/30/2017,2017,9,FWD,0
West Swan Lake,,,9/30/2017,2017,9,CAP,800
West Swan Lake,,,10/1/2017,2017,10,BMB,3900
West Swan Lake,,,10/1/2017,2017,10,FWD,0
West Swan Lake,,,10/1/2017,2017,10,CAP,900
West Swan Lake,,,10/2/2017,2017,10,BMB,7500
West Swan Lake,,,10/2/2017,2017,10,FWD,0
West Swan Lake,,,10/2/2017,2017,10,CAP,1008
Elk lake,,,10/28/2017,2017,10,BMB,12719
Elk lake,,,10/28/2017,2017,10,FWD,70
Elk lake,,,10/28/2017,2017,10,CAP,3200
Elk lake,,,10/29/2017,2017,10,BMB,1928
Elk lake,,,10/29/2017,2017,10,FWD,10
Elk lake,,,10/29/2017,2017,10,CAP,3682
Lost Island Lake,,,11/4/2017,2017,11,BMB,12794
Lost Island Lake,,,11/4/2017,2017,11,FWD,3598
Lost Island Lake,,,11/4/2017,2017,11,CAP,240
Lost Island Lake,,,11/5/2017,2017,11,BMB,36
Lost Island Lake,,,11/5/2017,2017,11,FWD,15
Lost Island Lake,,,11/5/2017,2017,11,CAP,10
Lost Island Lake,,,5/6/2018,2018,5,BMB,15215
Lost Island Lake,,,5/6/2018,2018,5,FWD,830
Lost Island Lake,,,5/6/2018,2018,5,CAP,3850
Tuttle Lake,,,9/23/2018,2018,9,BMB,1665
Tuttle Lake,,,9/23/2018,2018,9,FWD,0
Tuttle Lake,,,9/23/2018,2018,9,CAP,1830
Tuttle Lake,,,9/26/2018,2018,9,BMB,4650
Tuttle Lake,,,9/26/2018,2018,9,FWD,0
Tuttle Lake,,,9/26/2018,2018,9,CAP,0
Iowa Lake,,,9/24/2018,2018,9,BMB,21030
Iowa Lake,,,9/24/2018,2018,9,FWD,0
Iowa Lake,,,9/24/2018,2018,9,CAP,3670
West Swan Lake,,,9/9/2018,2018,9,BMB,2650
West Swan Lake,,,9/9/2018,2018,9,FWD,0
West Swan Lake,,,9/9/2018,2018,9,CAP,1050
West Swan Lake,,,9/10/2018,2018,9,BMB,11750
West Swan Lake,,,9/10/2018,2018,9,FWD,0
West Swan Lake,,,9/10/2018,2018,9,CAP,400
High Lake,,,10/6/2018,2018,10,BMB,24700
High Lake,,,10/6/2018,2018,10,FWD,0
High Lake,,,10/6/2018,2018,10,CAP,2300
High Lake,,,10/10/2018,2018,10,BMB,400
High Lake,,,10/10/2018,2018,10,FWD,0
High Lake,,,10/10/2018,2018,10,CAP,2590
Iowa Lake,,,10/12/2018,2018,10,BMB,9570
Iowa Lake,,,10/12/2018,2018,10,FWD,0
Iowa Lake,,,10/12/2018,2018,10,CAP,2985
Iowa Lake,,,10/13/2018,2018,10,BMB,42280
Iowa Lake,,,10/13/2018,2018,10,FWD,0
Iowa Lake,,,10/13/2018,2018,10,CAP,1215
High Lake,,,10/24/2018,2018,10,BMB,6462
High Lake,,,10/24/2018,2018,10,FWD,0
High Lake,,,10/24/2018,2018,10,CAP,1040
Elk lake,,,11/1/2018,2018,11,BMB,7740
Elk lake,,,11/1/2018,2018,11,FWD,467
Elk lake,,,11/1/2018,2018,11,CAP,2945
Silver Lake (Palo Alto),,,10/29/2018,2018,10,BMB,10295
Silver Lake (Palo Alto),,,10/29/2018,2018,10,FWD,0
Silver Lake (Palo Alto),,,10/29/2018,2018,10,CAP,9496
Silver Lake (Palo Alto),,,10/30/2018,2018,10,BMB,190
Silver Lake (Palo Alto),,,10/30/2018,2018,10,FWD,0
Silver Lake (Palo Alto),,,10/30/2018,2018,10,CAP,10
Tuttle Lake,,,10/23/2018,2018,10,BMB,1100
Tuttle Lake,,,10/23/2018,2018,10,FWD,0
Tuttle Lake,,,10/23/2018,2018,10,CAP,19600
